,Date,Tweet
77,2022-10-02 14:44:47+00:00,จอก็เล็กนึกว่าจอทีวีรุ่นเก่าที่บ้าน สงสารคนที่นั่งข้างหลังอ่ะให้ดูหลังคาหรอไม่ใช่ท้องฟ้าจำลองเนอะ #แบนlivenationth
78,2022-10-02 14:42:43+00:00,ด้อมใหญ่ไม่ใช่ด้อมเล็กที่จัดเท่ารูกีมดเเดงไฟ ขนาดศิลปินยังรู้เลยว่าที่จัดเล็ก เล็กโคตรเล็กมากๆ ปีหน้าเปลี่ยนเจ้านะเเบบนี้มิไหว มีเเต่ต่างชาติไหนคนไทยก่อนเเทนที่คนไทยจะมีสิทธิ์ได้กดสรุปต่างชาติเกินครึ่งฮอลกูนึกว่าอยู่มาเล #แบนlivenationth
79,2022-10-02 14:39:38+00:00,เเย่มากเล่นกับใจกูเวอร์ กูกดบัตรเเทบตายสรุปมีที่นั่งให้สปอนอิดอก #แบนlivenationth
80,2022-10-02 14:06:18+00:00,กุเครียดดด #แบนlivenationth
81,2022-10-02 13:12:38+00:00,"เปลี่ยนผู้จัดให้หน่อยได้ไหม
@JYPTHAILAND #แบนlivenationth"
82,2022-10-02 13:08:39+00:00,สงสัยอยู่ว่าวันนี้อารีน่าว่างทำไมไม่จัดวันนี้ถ้าคิวเซบว่าง1-2ตุลา อย่ามาบอกว่าทำสเตจไม่ทันคือเตรียมการไว้แล้วถ้าจะทำคืนเดียวก็เสร็จไหม จะบอกไม่อยากจัดวันอาทิตย์แล้ววันนี้เรียกอะไรเดี่ยวไมค์หรอหรือเป็นอารีน่าเรื่องผังเรื่องกั๊กบัตรมันจะทำยาก ดีลกันยังไงอะอยากรู้ #แบนlivenationth
83,2022-10-02 12:06:51+00:00,"@jaypoilped จะรอบัตรหลุดก็ไม่มี จนถึงวันคอน ไม่แจ้งล่วงหน้าว่าจะมีบัตรขายหน้าคอน(ล่วงหน้าที่แฟนคลับเตรียมตัวมาซื้อได้ ไม่ใช่ล่วงหน้า1หรือ2ชั่วโมง แฟนคลับไม่ได้มีบ้านอยู่แถวอิมแพคที่จะเปิดประตูออกมารอซื้อได้ 
#แบนlivenationth"
84,2022-10-02 12:05:52+00:00,@jaypoilped ถ้าสงสัยว่าทำไมเราไม่โอเคกับการซื้อบัตรของผู้จัดครั้งนี้ เราทำตามกติกาทุกอย่าง สมัครมบช กดในระบบที่นั่งกดไม่ได้เยอะมาก ได้บัตรมาที่นั่งไม่โอเคแต่ก็ดีใจที่ได้บัตร หลังจากนั้นมารู้ทีหลังว่ามีแพคเก็จทัวร์ของญี่ปุ่น #แบนlivenationth
85,2022-10-02 11:47:18+00:00,มีโครงการเปลี่ยนผู้จัดให้เด็กหลงไหมคะ นานๆแกมาทีก็อยากให้เจออะไรดีๆ🫠 #แบนlivenationth
86,2022-10-02 11:47:04+00:00,อีก 15 นาทีคอนจะเริ่ม #SEVENTEENTH2022 #SEVENTEENinBKK #แบนlivenationth #BETHESUNinBKK https://t.co/nhXt8ftG5H
87,2022-10-02 11:39:56+00:00,"👉สนใจรายได้เสริมกดลิงก์หน้าโปรไฟล์มาสอบถามก่อนได้ค่ะ
#กลับมาคบกันเถอะ #ม็อบ1ตุลา65 #เตนล์ #คิมซูฮยอน #วอลเลย์บอลหญิงไทย #กันอรรถพันธ์ #jaedo #LISAXBVLGARI #VCookie #เป็นห่วงนะงับ #SEVENTEENinBKK #แบนlivenationth https://t.co/eqsyDiBvH5"
