,Date,Tweet
51,2022-09-16 08:43:57+00:00,@kandainthai แน่จริง พวกคุณมึง ไปทำแบบ ไอ้นิว สิครับ อย่าแต่งแล้วนั่งสวยๆ แบบนี้ คนอีกนับล้านที่ใส่ชุดไทย ทั้งไทยและ ต่างชาติ ไม่โดนคดีเพราะอะไร ครับ ถามจริง แยกไม่ออกจริงๆ หรา?  ทวิตอะไร ใช้อะไรคืด #ชุดไทย #นิวจตุพร #แต่งชุดไทย
52,2022-09-16 07:45:11+00:00,ฟังเพลงที่นุนิวร้องแล้วรู้สึกอยากเดินใส่ชุดไทยหูทัดดอกไม้ เดินไปไหนไม่รู้แต่เดินไปก่อน
53,2022-09-15 10:07:22+00:00,จริงๆ ผมว่าถ้าจะสู้อะ มันน่าจะต้องพูดกันตรงไปตรงมากว่านี้มั้ยนะครับ เราน่าจะรู้ๆ กันอยู่ว่าคดีที่โดนมันไม่ใช่ว่าผิดที่แต่งชุดไทย แต่ผิดที่ไปล้อเลียนควีน ทั้งนี้ ไม่ได้เห็นด้วยกับกับ 112 นะ และคิดว่าคุณนิวไม่ควรโดน แต่ตราบใดที่ยังมี 112 อยู่ นี่ก็เป็นกรอบที่กฎหมายครอบคลุมอะครับ https://t.co/EzLEmyFEBy
54,2022-09-15 09:51:12+00:00,ชาวม๊อบถามว่า ถ้าชุมนุมคราวหน้า ใส่ชุดไทยกันหมด จะจับกันยังไงล่ะทีนี้ ?? ศาลอุทธรณ์ให้ประกันตัวนิว โดยมีเงื่อนไข https://t.co/A9l1RNi0Xq via @thai_enews #ยกเลิก112 #ปฏิรูปสถาบันกษัตริย์
55,2022-09-15 06:50:13+00:00,"จำคุก 2 ปี นิว จตุพร
แต่งชุดไทยแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน #ปลดแอกล้มสถาบัน  #สนับสนุนม112 https://t.co/QDVZ9F4Ydv"
56,2022-09-15 05:39:49+00:00,"คือดีใจที่ทุกคนดันบาร์
แต่ความคิดเห็นของเราอยากแชร์ทุกคนแบบนี้ไปด้วยนะคะ ว่าการที่เจ้าตัวมีเจตนารมเพียงแค่ต้องการใส่ชุดไทยไปม็อบแฟชั่นโชว์ แต่โดน112มีอยู่จริง 
#นิวจตุพร ฟังจากสเปซilaw เจตนารมนั้นคืออยากแต่งชุดไทยและสถานการพสกนิกรแห่แหนที่เกิดในแฟชั่นโชว์ไม่ใช่เจตนารมคุณนิว(1) https://t.co/EDTfN1RKpx"
57,2022-09-15 04:51:26+00:00,"สวยสตรอง! สองนางเอกสาว ‘มิว-ณิชา’ มาอัปเดทนิวลุคจาก VALENTINO PINK PP ชุดเดรสสีชมพูโดดเด่น ตั้งแต่เสื้อผ้า รองเท้า ยันไอเท็มแฟชั่น สายแฟฯหลายคนที่รอคอยคอลเล็กชั่นนี้อยู่ เขามาถึงเมืองไทยเรียบร้อยแล้ว💚

#ValentinoPinkPPCollection
#mewnittha #nychaa 
#MintReports https://t.co/PzDp9wIObr"
58,2022-09-15 04:23:22+00:00,ชาวม๊อบถามว่า ถ้าชุมนุมคราวหน้า ใส่ชุดไทยกันหมด จะจับกันยังไงล่ะทีนี้ ?? ศาลอุทธรณ์ให้ประกันตัวนิว โดยมีเงื่อนไข https://t.co/wnt0IjJ5ih via @thai_enews
59,2022-09-15 03:34:00+00:00,"@iacceso นิว จตุพร เค้าไม่ได้ parody อะไรเลยนะครับ
วันนั้นเค้าแค่อยากแต่งชุดไทย ""เฉยๆ"" อยากเป็นตัวเองที่สวย เฉยๆเลย"
60,2022-09-15 01:10:20+00:00,"หากจะเอาผิดนิว จตุพร 
ข้อหาแต่งชุดไทยว่าเป็นการล้อเลียน ต้องไปแก้มาตรา 112
ให้ครอบคลุมไปถึงเสียก่อน 

เพราะข้อเท็จจริงคือกม.112 ได้เขียนเอาผิดทางอาญาเฉพาะในกรณีการดูหมิ่น หมิ่นประมาทและอาฆาตมาดร้ายเท่านั้น

#นิวจตุพร  #ชุดไทย https://t.co/uDuc7qAbvP"
